project-id,recipient-country-details,donor-details,project-title,sector,project-start,project-end,project-category,project-subcategory,total-budget($),total-expenditure($),DataID,ModifyDate,FileName,category,type,id,name,last_modified,file_name,url,mime_type
200017,"[{'recipient-country-code': 'ET', 'recipient-country': 'Ethiopia', 'ldc-indicator': 'X', 'region': 'AFRICA'}]","[{'donor': 'Norwegian Agency for Development Coopera', 'donor-type': 'Member States', 'donor-country-code': 'NO', 'donor-country': 'Norway'}]",Strengthening the quality compliance capacity of the honey value chain for greater market access,Agro-industries,6/8/2021,12/8/2024,Adv. Econ.Competitiveness, Competitive trade & CSR,1907297.50,390708.17,31773688,2023-09-20T10:17:20+0000,ONLINE_EHTHIOPIA_GMAP_PUBLICATION.pdf,projectDocument,document,31773688,ONLINE_EHTHIOPIA_GMAP_PUBLICATION.pdf,2023-09-20T10:17:20+0000,ONLINE_EHTHIOPIA_GMAP_PUBLICATION.pdf,https://downloads.unido.org/ot/31/77/31773688/ONLINE_EHTHIOPIA_GMAP_PUBLICATION.pdf,application/pdf
200017,"[{'recipient-country-code': 'ET', 'recipient-country': 'Ethiopia', 'ldc-indicator': 'X', 'region': 'AFRICA'}]","[{'donor': 'Norwegian Agency for Development Coopera', 'donor-type': 'Member States', 'donor-country-code': 'NO', 'donor-country': 'Norway'}]",Strengthening the quality compliance capacity of the honey value chain for greater market access,Agro-industries,6/8/2021,12/8/2024,Adv. Econ.Competitiveness, Competitive trade & CSR,1907297.50,390708.17,33208804,2024-02-01T11:25:38+0000,ESMP Metu.pdf,projectDocument,document,33208804,ESMP Metu.pdf,2024-02-01T11:25:38+0000,ESMP Metu.pdf,https://downloads.unido.org/ot/33/20/33208804/ESMP Metu.pdf,application/pdf
200017,"[{'recipient-country-code': 'ET', 'recipient-country': 'Ethiopia', 'ldc-indicator': 'X', 'region': 'AFRICA'}]","[{'donor': 'Norwegian Agency for Development Coopera', 'donor-type': 'Member States', 'donor-country-code': 'NO', 'donor-country': 'Norway'}]",Strengthening the quality compliance capacity of the honey value chain for greater market access,Agro-industries,6/8/2021,12/8/2024,Adv. Econ.Competitiveness, Competitive trade & CSR,1907297.50,390708.17,33211060,2024-02-01T11:24:01+0000,ESMP Bedele.pdf,projectDocument,document,33211060,ESMP Bedele.pdf,2024-02-01T11:24:01+0000,ESMP Bedele.pdf,https://downloads.unido.org/ot/33/21/33211060/ESMP Bedele.pdf,application/pdf
200017,"[{'recipient-country-code': 'ET', 'recipient-country': 'Ethiopia', 'ldc-indicator': 'X', 'region': 'AFRICA'}]","[{'donor': 'Norwegian Agency for Development Coopera', 'donor-type': 'Member States', 'donor-country-code': 'NO', 'donor-country': 'Norway'}]",Strengthening the quality compliance capacity of the honey value chain for greater market access,Agro-industries,6/8/2021,12/8/2024,Adv. Econ.Competitiveness, Competitive trade & CSR,1907297.50,390708.17,33211063,2024-02-01T11:25:15+0000,ESMP Jimma.pdf,projectDocument,document,33211063,ESMP Jimma.pdf,2024-02-01T11:25:15+0000,ESMP Jimma.pdf,https://downloads.unido.org/ot/33/21/33211063/ESMP Jimma.pdf,application/pdf
210132,"[{'recipient-country-code': 'MK', 'recipient-country': 'Republic of North Macedonia', 'ldc-indicator': '-', 'region': 'EUROPE'}]","[{'donor': 'Montreal Protocol', 'donor-type': 'Montreal Protocol (MLF)', 'donor-country-code': 'nan', 'donor-country': 'nan'}]",Institutional Strengthening Project,Biosphere protection,1/1/2022,6/30/2026,Safeguarding the Environ., Implementation of MEA,520070.00,279175.12,24287249,2021-12-22T08:15:31+0000,1. North Macedonia - Institutional strengthening project - Phase VII - concept.pdf,projectDocument,document,24287249,1. North Macedonia - Institutional strengthening project - Phase VII - concept.pdf,2021-12-22T08:15:31+0000,1. North Macedonia - Institutional strengthening project - Phase VII - concept.pdf,https://downloads.unido.org/ot/24/28/24287249/1. North Macedonia - Institutional strengthening project - Phase VII - concept.pdf,application/pdf
210132,"[{'recipient-country-code': 'MK', 'recipient-country': 'Republic of North Macedonia', 'ldc-indicator': '-', 'region': 'EUROPE'}]","[{'donor': 'Montreal Protocol', 'donor-type': 'Montreal Protocol (MLF)', 'donor-country-code': 'nan', 'donor-country': 'nan'}]",Institutional Strengthening Project,Biosphere protection,1/1/2022,6/30/2026,Safeguarding the Environ., Implementation of MEA,520070.00,279175.12,31126215,2023-07-11T11:23:17+0000,2. North Macedonia - Institutional strengthening project - Phase VIII - concept.pdf,projectDocument,document,31126215,2. North Macedonia - Institutional strengthening project - Phase VIII - concept.pdf,2023-07-11T11:23:17+0000,2. North Macedonia - Institutional strengthening project - Phase VIII - concept.pdf,https://downloads.unido.org/ot/31/12/31126215/2. North Macedonia - Institutional strengthening project - Phase VIII - concept.pdf,application/pdf
210259,"[{'recipient-country-code': 'TZ', 'recipient-country': 'United Republic of Tanzania', 'ldc-indicator': 'X', 'region': 'AFRICA'}]","[{'donor': 'Slovenia', 'donor-type': 'Member States', 'donor-country-code': 'SI', 'donor-country': 'Slovenia'}]",Establishment of cross-border interoperable infrastructure node in Tanzania,nan,1/1/2022,12/31/2024,Adv. Econ.Competitiveness, Invest. Techn. & SME Dev.,179675.21,160254.83,28711637,2022-12-06T14:46:21+0000,PRODOC_210259_Blockchain Knowledge Hub in Tanzania 7'.pdf,projectDocument,document,28711637,PRODOC_210259_Blockchain Knowledge Hub in Tanzania 7'.pdf,2022-12-06T14:46:21+0000,PRODOC_210259_Blockchain Knowledge Hub in Tanzania 7'.pdf,https://downloads.unido.org/ot/28/71/28711637/PRODOC_210259_Blockchain Knowledge Hub in Tanzania 7'.pdf,application/pdf
150123,"[{'recipient-country-code': 'BB', 'recipient-country': 'Barbados', 'ldc-indicator': '-', 'region': 'THE AMERICAS'}]","[{'donor': 'GEF - Global Environment Facility', 'donor-type': 'Global Environment Facility (GEF)', 'donor-country-code': 'nan', 'donor-country': 'nan'}]","Strategic platform to promote sustainable energy technology innovation, industrial development and entrepreneurship in Barbados",nan,5/31/2017,6/30/2024,Safeguarding the Environ., Clean energy access,1826387.02,1818456.55,5381483,2020-08-08T00:39:09+0000,CCM_9648_GEF6_UNIDO_Barbados_PIF_fin.pdf,projectDocument,document,5381483,CCM_9648_GEF6_UNIDO_Barbados_PIF_fin.pdf,2020-08-08T00:39:09+0000,CCM_9648_GEF6_UNIDO_Barbados_PIF_fin.pdf,https://downloads.unido.org/ot/53/81/5381483/CCM_9648_GEF6_UNIDO_Barbados_PIF_fin.pdf,application/pdf
150123,"[{'recipient-country-code': 'BB', 'recipient-country': 'Barbados', 'ldc-indicator': '-', 'region': 'THE AMERICAS'}]","[{'donor': 'GEF - Global Environment Facility', 'donor-type': 'Global Environment Facility (GEF)', 'donor-country-code': 'nan', 'donor-country': 'nan'}]","Strategic platform to promote sustainable energy technology innovation, industrial development and entrepreneurship in Barbados",nan,5/31/2017,6/30/2024,Safeguarding the Environ., Clean energy access,1826387.02,1818456.55,9860499,2020-08-08T05:46:29+0000,230218 UNIDO_Environmental_and_Social_Management_Plan_2017_Barbados GEF.pdf,projectDocument,document,9860499,230218 UNIDO_Environmental_and_Social_Management_Plan_2017_Barbados GEF.pdf,2020-08-08T05:46:29+0000,230218 UNIDO_Environmental_and_Social_Management_Plan_2017_Barbados GEF.pdf,https://downloads.unido.org/ot/98/60/9860499/230218 UNIDO_Environmental_and_Social_Management_Plan_2017_Barbados GEF.pdf,application/pdf
150123,"[{'recipient-country-code': 'BB', 'recipient-country': 'Barbados', 'ldc-indicator': '-', 'region': 'THE AMERICAS'}]","[{'donor': 'GEF - Global Environment Facility', 'donor-type': 'Global Environment Facility (GEF)', 'donor-country-code': 'nan', 'donor-country': 'nan'}]","Strategic platform to promote sustainable energy technology innovation, industrial development and entrepreneurship in Barbados",nan,5/31/2017,6/30/2024,Safeguarding the Environ., Clean energy access,1826387.02,1818456.55,9860585,2020-08-08T05:46:29+0000,UNIDO_GEF6_CCM_Barbados_9648_MSP Resubmissionsigned.pdf,projectDocument,document,9860585,UNIDO_GEF6_CCM_Barbados_9648_MSP Resubmissionsigned.pdf,2020-08-08T05:46:29+0000,UNIDO_GEF6_CCM_Barbados_9648_MSP Resubmissionsigned.pdf,https://downloads.unido.org/ot/98/60/9860585/UNIDO_GEF6_CCM_Barbados_9648_MSP Resubmissionsigned.pdf,application/pdf
190105,"[{'recipient-country-code': 'M4', 'recipient-country': 'Regional The Americas', 'ldc-indicator': 'N', 'region': 'nan'}]","[{'donor': 'Trust Fund for Latin America and the Car', 'donor-type': 'Member States', 'donor-country-code': 'nan', 'donor-country': 'nan'}]","Accelerating SDG 9 implementation in Latin America and the Caribbean through South-South and triangular cooperation, networking and partnerships",Industrial development,3/16/2020,3/16/2025,Cross-cutting Services, Partnership & South-South,645452.03,553153.88,16430545,2020-02-27T15:59:18+0000,Project Document SDG 9 Accelerator Platform.pdf,projectDocument,document,16430545,Project Document SDG 9 Accelerator Platform.pdf,2020-02-27T15:59:18+0000,Project Document SDG 9 Accelerator Platform.pdf,https://downloads.unido.org/ot/16/43/16430545/Project Document SDG 9 Accelerator Platform.pdf,application/pdf
190105,"[{'recipient-country-code': 'M4', 'recipient-country': 'Regional The Americas', 'ldc-indicator': 'N', 'region': 'nan'}]","[{'donor': 'Trust Fund for Latin America and the Car', 'donor-type': 'Member States', 'donor-country-code': 'nan', 'donor-country': 'nan'}]","Accelerating SDG 9 implementation in Latin America and the Caribbean through South-South and triangular cooperation, networking and partnerships",Industrial development,3/16/2020,3/16/2025,Cross-cutting Services, Partnership & South-South,645452.03,553153.88,23960790,2021-11-26T13:55:38+0000,190105 SDG 9 Accelerator Platform_ProDoc_20.08.2021.pdf,projectDocument,document,23960790,190105 SDG 9 Accelerator Platform_ProDoc_20.08.2021.pdf,2021-11-26T13:55:38+0000,190105 SDG 9 Accelerator Platform_ProDoc_20.08.2021.pdf,https://downloads.unido.org/ot/23/96/23960790/190105 SDG 9 Accelerator Platform_ProDoc_20.08.2021.pdf,application/pdf
220147,"[{'recipient-country-code': 'SS', 'recipient-country': 'South Sudan', 'ldc-indicator': 'X', 'region': 'AFRICA'}]","[{'donor': 'Japan Ministry of Foreign Affairs - supp', 'donor-type': 'Member States', 'donor-country-code': 'JP', 'donor-country': 'Japan'}]",Empowering newly arrived female internally displaced persons to ensure  food security and peace consolidation in South Sudan,Vocational training,3/1/2023,2/29/2024,CreatingShared Prosperity, HS & Post-crisis Rehab,268142.00,229053.95,29639060,2023-03-06T09:31:05+0000,JSB220147 Project Document_S.Sudan.pdf,projectDocument,document,29639060,JSB220147 Project Document_S.Sudan.pdf,2023-03-06T09:31:05+0000,JSB220147 Project Document_S.Sudan.pdf,https://downloads.unido.org/ot/29/63/29639060/JSB220147 Project Document_S.Sudan.pdf,application/pdf
220147,"[{'recipient-country-code': 'SS', 'recipient-country': 'South Sudan', 'ldc-indicator': 'X', 'region': 'AFRICA'}]","[{'donor': 'Japan Ministry of Foreign Affairs - supp', 'donor-type': 'Member States', 'donor-country-code': 'JP', 'donor-country': 'Japan'}]",Empowering newly arrived female internally displaced persons to ensure  food security and peace consolidation in South Sudan,Vocational training,3/1/2023,2/29/2024,CreatingShared Prosperity, HS & Post-crisis Rehab,268142.00,229053.95,32414962,2023-11-16T08:30:42+0000,Progress Report-220147_S.Sudan (March - Oct. 2023).pdf,projectDocument,document,32414962,Progress Report-220147_S.Sudan (March - Oct. 2023).pdf,2023-11-16T08:30:42+0000,Progress Report-220147_S.Sudan (March - Oct. 2023).pdf,https://downloads.unido.org/ot/32/41/32414962/Progress Report-220147_S.Sudan (March - Oct. 2023).pdf,application/pdf
220033,"[{'recipient-country-code': 'M0', 'recipient-country': 'Global', 'ldc-indicator': 'N', 'region': 'nan'}]","[{'donor': 'Norway', 'donor-type': 'Member States', 'donor-country-code': 'NO', 'donor-country': 'Norway'}, {'donor': 'Regular Programme Of Technical Cooperati', 'donor-type': 'RPTC and SRA', 'donor-country-code': 'nan', 'donor-country': 'nan'}]","Work Programme for the UNIDO Strategy for Gender Equality and the Empowerment of Women, 2020-2023, Work Programme 2022-2023",Women's equality organisations and institutions,1/1/2022,3/31/2024,Exec Direct & Strat Mngt, Exec.Direction & OrgAlign,401423.90,326460.07,26499756,2022-05-18T06:05:36+0000,Biannual_GEW_Office_work_plan_2022-_220033_1 (1).PDF,projectDocument,document,26499756,Biannual_GEW_Office_work_plan_2022-_220033.PDF,2022-05-18T06:05:36+0000,Biannual_GEW_Office_work_plan_2022-_220033_1 (1).PDF,https://downloads.unido.org/ot/26/49/26499756/Biannual_GEW_Office_work_plan_2022-_220033_1 (1).PDF,application/pdf
150124,"[{'recipient-country-code': 'ST', 'recipient-country': 'Sao Tome and Principe', 'ldc-indicator': 'X', 'region': 'AFRICA'}]","[{'donor': 'GEF - Global Environment Facility', 'donor-type': 'Global Environment Facility (GEF)', 'donor-country-code': 'nan', 'donor-country': 'nan'}]",Strategic program to promote renewable energy and energy efficiency investments in the electricity sector of Sao Tome and Principe,nan,12/21/2017,5/25/2024,Safeguarding the Environ., Clean energy access,1624806.66,1624592.04,8370931,2020-08-08T04:27:37+0000,UNIDO GEF 6 PIF_MSP Sao Tome Principe submission app.pdf,projectDocument,document,8370931,UNIDO GEF 6 PIF_MSP Sao Tome Principe submission app.pdf,2020-08-08T04:27:37+0000,UNIDO GEF 6 PIF_MSP Sao Tome Principe submission app.pdf,https://downloads.unido.org/ot/83/70/8370931/UNIDO GEF 6 PIF_MSP Sao Tome Principe submission app.pdf,application/pdf
150124,"[{'recipient-country-code': 'ST', 'recipient-country': 'Sao Tome and Principe', 'ldc-indicator': 'X', 'region': 'AFRICA'}]","[{'donor': 'GEF - Global Environment Facility', 'donor-type': 'Global Environment Facility (GEF)', 'donor-country-code': 'nan', 'donor-country': 'nan'}]",Strategic program to promote renewable energy and energy efficiency investments in the electricity sector of Sao Tome and Principe,nan,12/21/2017,5/25/2024,Safeguarding the Environ., Clean energy access,1624806.66,1624592.04,14824438,2020-08-10T17:02:10+0000,GEF_ID_9897_UNIDO_GEF6_CEO_Approval_STP_Submission_Signed.pdf,projectDocument,document,14824438,GEF_ID_9897_UNIDO_GEF6_CEO_Approval_STP_Submission_Signed.pdf,2020-08-10T17:02:10+0000,GEF_ID_9897_UNIDO_GEF6_CEO_Approval_STP_Submission_Signed.pdf,https://downloads.unido.org/ot/14/82/14824438/GEF_ID_9897_UNIDO_GEF6_CEO_Approval_STP_Submission_Signed.pdf,application/pdf
150124,"[{'recipient-country-code': 'ST', 'recipient-country': 'Sao Tome and Principe', 'ldc-indicator': 'X', 'region': 'AFRICA'}]","[{'donor': 'GEF - Global Environment Facility', 'donor-type': 'Global Environment Facility (GEF)', 'donor-country-code': 'nan', 'donor-country': 'nan'}]",Strategic program to promote renewable energy and energy efficiency investments in the electricity sector of Sao Tome and Principe,nan,12/21/2017,5/25/2024,Safeguarding the Environ., Clean energy access,1624806.66,1624592.04,17390994,2020-08-10T18:35:52+0000,150124_UNIDO_Environmental_and_Social_Management_Plan_STP.pdf,projectDocument,document,17390994,150124_UNIDO_Environmental_and_Social_Management_Plan_STP.pdf,2020-08-10T18:35:52+0000,150124_UNIDO_Environmental_and_Social_Management_Plan_STP.pdf,https://downloads.unido.org/ot/17/39/17390994/150124_UNIDO_Environmental_and_Social_Management_Plan_STP.pdf,application/pdf
180072,"[{'recipient-country-code': 'JO', 'recipient-country': 'Jordan', 'ldc-indicator': '-', 'region': 'WEST ASIA ARAB STATES'}]","[{'donor': 'Italian Development Cooperation AICS', 'donor-type': 'Member States', 'donor-country-code': 'IT', 'donor-country': 'Italy'}]",Supporting the textile value chain to create employment and economic opportunities in Jordan,"Textiles, leather and substitutes",7/1/2021,12/31/2023,CreatingShared Prosperity, Agri. Busin. & Rural Dev.,489614.29,344950.85,28042821,2022-10-11T14:21:15+0000,Project document_ID 180072.pdf,projectDocument,document,28042821,Project document_ID 180072.pdf,2022-10-11T14:21:15+0000,Project document_ID 180072.pdf,https://downloads.unido.org/ot/28/04/28042821/Project document_ID 180072.pdf,application/pdf
170001,"[{'recipient-country-code': 'CV', 'recipient-country': 'Cabo Verde', 'ldc-indicator': '-', 'region': 'AFRICA'}]","[{'donor': 'GEF - Global Environment Facility', 'donor-type': 'Global Environment Facility (GEF)', 'donor-country-code': 'nan', 'donor-country': 'nan'}]",Sustainable energy access to manage water resources: Addressing the Energy-Water Nexus,nan,8/16/2017,8/28/2024,Safeguarding the Environ., Clean energy access,1826071.77,1629541.14,5791544,2017-07-18T09:32:59+0000,UNIDO GEF 6 PIF Cabo Verde MSP resubmission appd.pdf,projectDocument,document,5791544,UNIDO GEF 6 PIF Cabo Verde MSP resubmission appd.pdf,2017-07-18T09:32:59+0000,UNIDO GEF 6 PIF Cabo Verde MSP resubmission appd.pdf,https://downloads.unido.org/ot/57/91/5791544/UNIDO GEF 6 PIF Cabo Verde MSP resubmission appd.pdf,application/pdf
170001,"[{'recipient-country-code': 'CV', 'recipient-country': 'Cabo Verde', 'ldc-indicator': '-', 'region': 'AFRICA'}]","[{'donor': 'GEF - Global Environment Facility', 'donor-type': 'Global Environment Facility (GEF)', 'donor-country-code': 'nan', 'donor-country': 'nan'}]",Sustainable energy access to manage water resources: Addressing the Energy-Water Nexus,nan,8/16/2017,8/28/2024,Safeguarding the Environ., Clean energy access,1826071.77,1629541.14,17106623,2020-04-03T09:06:10+0000,UNIDO GEF 6 CC Cabo Verde 9812 submission.pdf,projectDocument,document,17106623,UNIDO GEF 6 CC Cabo Verde 9812 submission.pdf,2020-04-03T09:06:10+0000,UNIDO GEF 6 CC Cabo Verde 9812 submission.pdf,https://downloads.unido.org/ot/17/10/17106623/UNIDO GEF 6 CC Cabo Verde 9812 submission.pdf,application/pdf
